id,name item,url pict
14803,Bloodlust Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_13.jpg
14804,Bloodlust Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_08.jpg
14805,Bloodlust Britches,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
14806,Bloodlust Epaulets,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_23.jpg
14807,Bloodlust Bracelets,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_03.jpg
14808,Warstrike Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_16.jpg
14809,Warstrike Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_07.jpg
14810,Warstrike Armsplints,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_04.jpg
14811,Warstrike Chestguard,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_05.jpg
14812,Warstrike Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_20.jpg
14813,Warstrike Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_01.jpg
14814,Warstrike Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_10.jpg
14815,Warstrike Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_04.jpg
14816,Warstrike Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
14817,Warstrike Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_02.jpg
14821,Symbolic Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate11.jpg
14825,Symbolic Crest,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_15.jpg
14826,Symbolic Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_15.jpg
14827,Symbolic Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_31.jpg
14829,Symbolic Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_13.jpg
14830,Symbolic Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_11.jpg
14831,Symbolic Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_crown_02.jpg
14832,Symbolic Vambraces,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
14833,Tyrant's Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_19.jpg
14834,Tyrant's Armguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_13.jpg
14835,Tyrant's Chestpiece,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate08.jpg
14838,Tyrant's Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_24.jpg
14839,Tyrant's Greaves,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_06.jpg
14840,Tyrant's Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
14841,Tyrant's Epaulets,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_23.jpg
14842,Tyrant's Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_17.jpg
14843,Tyrant's Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_12.jpg
14844,Sunscale Chestguard,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate16.jpg
14846,Sunscale Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_04.jpg
14847,Sunscale Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_19.jpg
14848,Sunscale Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_07.jpg
14849,Sunscale Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_22.jpg
14850,Sunscale Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_02.jpg
14851,Sunscale Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_20.jpg
14852,Sunscale Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_02.jpg
14854,Vanguard Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate09.jpg
14855,Vanguard Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_17.jpg
14856,Vanguard Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_22.jpg
14857,Vanguard Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_05.jpg
14858,Vanguard Headdress,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_19.jpg
14859,Vanguard Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
14860,Vanguard Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_27.jpg
14861,Vanguard Vambraces,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_16.jpg
14862,Warleader's Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate09.jpg
14863,Warleader's Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_28.jpg
14864,Warleader's Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_22.jpg
14865,Warleader's Greaves,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_05.jpg
14866,Warleader's Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_19.jpg
14867,Warleader's Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
14868,Warleader's Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_02.jpg
14869,Warleader's Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
14895,Saltstone Surcoat,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate08.jpg
14896,Saltstone Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_08.jpg
14897,Saltstone Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_22.jpg
14898,Saltstone Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_13.jpg
14899,Saltstone Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_20.jpg
14900,Saltstone LegChains,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_07.jpg
14901,Saltstone Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_05.jpg
14902,Saltstone Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_12.jpg
14903,Saltstone Armsplints,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_04.jpg
14904,Brutish Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_04.jpg
14905,Brutish Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_28.jpg
14906,Brutish Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_24.jpg
14907,Brutish Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_25.jpg
14908,Brutish Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_04.jpg
14909,Brutish Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_11.jpg
14910,Brutish Armguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_13.jpg
14911,Brutish Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_06.jpg
14912,Brutish Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_02.jpg
14913,Jade Greaves,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_05.jpg
14914,Jade Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_12.jpg
14915,Jade Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate07.jpg
14916,Jade Deflector,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_21.jpg
14917,Jade Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_30.jpg
14918,Jade Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_17.jpg
14919,Jade Circlet,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_25.jpg
14920,Jade Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_05.jpg
14921,Jade Epaulets,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_16.jpg
14922,Lofty Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_wolf.jpg
14923,Lofty Armguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_14.jpg
14924,Lofty Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_wolf.jpg
14925,Lofty Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_10.jpg
14926,Lofty Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_29.jpg
14927,Lofty Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_32.jpg
14928,Lofty Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_04.jpg
14929,Lofty Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_28.jpg
14930,Lofty Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_17.jpg
14931,Heroic Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_10.jpg
14932,Heroic Greaves,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_06.jpg
14933,Heroic Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_31.jpg
14934,Heroic Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_12.jpg
14935,Heroic Skullcap,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_20.jpg
14936,Heroic Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_04.jpg
14937,Heroic Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_16.jpg
14938,Heroic Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_14.jpg
14939,Warbringer's Chestguard,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_10.jpg
14940,Warbringer's Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_09.jpg
14941,Warbringer's Armsplints,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_19.jpg
14942,Warbringer's Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_27.jpg
14943,Warbringer's Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_14.jpg
14944,Warbringer's Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_28.jpg
14945,Warbringer's Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_04.jpg
14946,Warbringer's Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_22.jpg
14947,Warbringer's Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_19.jpg
14948,Bloodforged Chestpiece,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_07.jpg
14949,Bloodforged Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_19.jpg
14950,Bloodforged Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_13.jpg
14951,Bloodforged Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_02.jpg
14952,Bloodforged Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_12.jpg
14953,Bloodforged Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
14954,Bloodforged Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_05.jpg
14955,Bloodforged Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_23.jpg
14956,Bloodforged Bindings,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_09.jpg
14957,High Chief's Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_05.jpg
14958,High Chief's Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_14.jpg
14959,High Chief's Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_06.jpg
14960,High Chief's Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_29.jpg
14961,High Chief's Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_23.jpg
14962,High Chief's Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_08.jpg
14963,High Chief's Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_05.jpg
14964,High Chief's Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_20.jpg
14965,High Chief's Bindings,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_13.jpg
14966,Glorious Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate03.jpg
14967,Glorious Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_10.jpg
14968,Glorious Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_11.jpg
14969,Glorious Headdress,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_05.jpg
14970,Glorious Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_02.jpg
14971,Glorious Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_20.jpg
14972,Glorious Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_plate_03.jpg
14973,Glorious Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_15.jpg
14974,Glorious Bindings,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_19.jpg
14975,Exalted Harness,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate10.jpg
14977,Exalted Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_24.jpg
14978,Exalted Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_wolf.jpg
14979,Exalted Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_10.jpg
14980,Exalted Legplates,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_12.jpg
14981,Exalted Epaulets,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_13.jpg
14982,Exalted Shield,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_02.jpg
14983,Exalted Armsplints,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_09.jpg
15003,Primal Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_23.jpg
15009,Primal Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_05.jpg
15010,Primal Wraps,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_04.jpg
15011,Lupine Cord,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_03.jpg
15012,Lupine Slippers,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_05.jpg
15013,Lupine Cuffs,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_05.jpg
15014,Lupine Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_09.jpg
15016,Lupine Handwraps,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_15.jpg
15017,Lupine Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15018,Lupine Vest,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_fur.jpg
15019,Lupine Mantle,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_06.jpg
15045,Green Dragonscale Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_06.jpg
15046,Green Dragonscale Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_05.jpg
15050,Black Dragonscale Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate06.jpg
15051,Black Dragonscale Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_01.jpg
15052,Black Dragonscale Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
15053,Volcanic Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_07.jpg
15054,Volcanic Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15055,Volcanic Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_13.jpg
15057,Stormshroud Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_09.jpg
15058,Stormshroud Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_05.jpg
15060,Living Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_05.jpg
15061,Living Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_18.jpg
15062,Devilsaur Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_wolf.jpg
15063,Devilsaur Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_26.jpg
15064,Warbear Harness,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_04.jpg
15065,Warbear Woolies,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_wolf.jpg
15066,Ironfeather Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_06.jpg
15067,Ironfeather Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_06.jpg
15068,Frostsaber Tunic,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_10.jpg
15069,Frostsaber Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_01.jpg
15071,Frostsaber Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_05.jpg
15072,Chimeric Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_02.jpg
15073,Chimeric Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_07.jpg
15075,Chimeric Vest,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_07.jpg
15077,Heavy Scorpid Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_09.jpg
15079,Heavy Scorpid Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_12.jpg
15080,Heavy Scorpid Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_20.jpg
15081,Heavy Scorpid Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_07.jpg
15082,Heavy Scorpid Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_03.jpg
15083,Wicked Leather Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_31.jpg
15084,Wicked Leather Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
15085,Wicked Leather Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate06.jpg
15086,Wicked Leather Headband,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bandage_13.jpg
15087,Wicked Leather Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_12.jpg
15088,Wicked Leather Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_03.jpg
15090,Runic Leather Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_07.jpg
15091,Runic Leather Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_31.jpg
15092,Runic Leather Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_11.jpg
15093,Runic Leather Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_23.jpg
15094,Runic Leather Headband,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bandage_11.jpg
15095,Runic Leather Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_02.jpg
15096,Runic Leather Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_15.jpg
15110,Rigid Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_05.jpg
15111,Rigid Moccasins,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_03.jpg
15112,Rigid Bracelets,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_01.jpg
15113,Rigid Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_09.jpg
15114,Rigid Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_10.jpg
15115,Rigid Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_24.jpg
15116,Rigid Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_08.jpg
15117,Rigid Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_02.jpg
15118,Rigid Tunic,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_10.jpg
15119,Highborne Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_08.jpg
15120,Robust Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_06.jpg
15121,Robust Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_03.jpg
15122,Robust Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_12.jpg
15123,Robust Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_10.jpg
15124,Robust Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_03.jpg
15125,Robust Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_24.jpg
15126,Robust Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_07.jpg
15127,Robust Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_08.jpg
15128,Robust Tunic,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_cloth_05.jpg
15129,Robust Helm,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_15.jpg
15130,Cutthroat's Vest,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_04.jpg
15131,Cutthroat's Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_05.jpg
15132,Cutthroat's Armguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_10.jpg
15133,Cutthroat's Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_09.jpg
15134,Cutthroat's Hat,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_15.jpg
15135,Cutthroat's Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_08.jpg
15136,Cutthroat's Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_11.jpg
15137,Cutthroat's Mitts,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_22.jpg
15138,Onyxia Scale Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_05.jpg
15139,Cutthroat's Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_07.jpg
15140,Cutthroat's Mantle,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_11.jpg
15142,Ghostwalker Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_wolf.jpg
15143,Ghostwalker Bindings,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_08.jpg
15144,Ghostwalker Rags,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate01.jpg
15145,Ghostwalker Buckler,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_10.jpg
15146,Ghostwalker Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_15.jpg
15147,Ghostwalker Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_06.jpg
15148,Ghostwalker Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_04.jpg
15149,Ghostwalker Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_05.jpg
15150,Ghostwalker Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_08.jpg
15151,Ghostwalker Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_wolf.jpg
15152,Nocturnal Shoes,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_08.jpg
15153,Nocturnal Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_02.jpg
15154,Nocturnal Sash,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_15.jpg
15155,Nocturnal Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_25.jpg
15156,Nocturnal Cap,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_13.jpg
15157,Nocturnal Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_03.jpg
15158,Nocturnal Shoulder Pads,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_22.jpg
15159,Nocturnal Tunic,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_05.jpg
15160,Nocturnal Wristbands,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_09.jpg
15161,Imposing Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_12.jpg
15162,Imposing Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_02.jpg
15163,Imposing Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_16.jpg
15164,Imposing Vest,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_05.jpg
15165,Imposing Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_18.jpg
15166,Imposing Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_22.jpg
15167,Imposing Bandana,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bandana_03.jpg
15168,Imposing Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15169,Imposing Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_23.jpg
15170,Potent Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_13.jpg
15171,Potent Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_01.jpg
15172,Potent Bands,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_14.jpg
15173,Potent Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_06.jpg
15175,Potent Helmet,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_13.jpg
15176,Potent Pants,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15177,Potent Shoulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_13.jpg
15178,Potent Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_16.jpg
15180,Praetorian Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_11.jpg
15182,Praetorian Wristbands,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_14.jpg
15183,Praetorian Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_18.jpg
15184,Praetorian Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_29.jpg
15185,Praetorian Coif,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_36.jpg
15186,Praetorian Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15187,Praetorian Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_23.jpg
15188,Grand Armguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_18.jpg
15189,Grand Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_07.jpg
15190,Grand Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_02.jpg
15191,Grand Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_12.jpg
15192,Grand Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_31.jpg
15193,Grand Crown,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_06.jpg
15194,Grand Legguards,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_06.jpg
15195,Grand Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_05.jpg
15210,Raider Shortsword,https://render-eu.worldofwarcraft.com/icons/56/inv_sword_04.jpg
15211,Militant Shortsword,https://render-eu.worldofwarcraft.com/icons/56/inv_sword_20.jpg
15212,Fighter Broadsword,https://render-eu.worldofwarcraft.com/icons/56/inv_sword_46.jpg
15213,Mercenary Blade,https://render-eu.worldofwarcraft.com/icons/56/inv_sword_36.jpg
